GAME_DATE,METRIC_TYPE,METRIC_VALUE,TEAM_ID,TEAM_NAME
2025-10-23,TEAM,0.5,1610612760.0,Oklahoma City Thunder
2025-10-24,TEAM,0.5,1610612752.0,New York Knicks
2025-10-24,TEAM,0.5,1610612738.0,Boston Celtics
2025-10-24,TEAM,0.5,1610612746.0,LA Clippers
2025-10-24,TEAM,1.0,1610612756.0,Phoenix Suns
2025-10-24,TEAM,0.5,1610612753.0,Orlando Magic
2025-10-24,TEAM,0.0,1610612737.0,Atlanta Hawks
2025-10-24,TEAM,0.5,1610612763.0,Memphis Grizzlies
2025-10-24,TEAM,0.5,1610612748.0,Miami Heat
2025-10-24,TEAM,0.5,1610612751.0,Brooklyn Nets
2025-10-24,TEAM,0.5,1610612739.0,Cleveland Cavaliers
2025-10-24,TEAM,0.5,1610612761.0,Toronto Raptors
2025-10-24,TEAM,1.0,1610612749.0,Milwaukee Bucks
2025-10-24,TEAM,0.5,1610612745.0,Houston Rockets
2025-10-24,TEAM,0.5,1610612765.0,Detroit Pistons
2025-10-24,TEAM,1.0,1610612758.0,Sacramento Kings
2025-10-24,TEAM,0.5,1610612762.0,Utah Jazz
2025-10-24,TEAM,0.0,1610612747.0,Los Angeles Lakers
2025-10-24,TEAM,0.0,1610612750.0,Minnesota Timberwolves
2025-10-24,TEAM,1.0,1610612740.0,New Orleans Pelicans
2025-10-24,TEAM,0.5,1610612759.0,San Antonio Spurs
2025-10-24,TEAM,0.0,1610612757.0,Portland Trail Blazers
2025-10-24,TEAM,0.0,1610612744.0,Golden State Warriors
2025-10-24,TEAM,0.0,1610612742.0,Dallas Mavericks
2025-10-24,TEAM,0.5,1610612764.0,Washington Wizards
2025-10-25,TEAM,0.5,1610612743.0,Denver Nuggets
2025-10-25,TEAM,1.0,1610612756.0,Phoenix Suns
2025-10-25,TEAM,0.3333333333333333,1610612737.0,Atlanta Hawks
2025-10-25,TEAM,0.6666666666666666,1610612760.0,Oklahoma City Thunder
2025-10-25,TEAM,0.6666666666666666,1610612753.0,Orlando Magic
2025-10-25,TEAM,1.0,1610612741.0,Chicago Bulls
2025-10-25,TEAM,0.3333333333333333,1610612763.0,Memphis Grizzlies
2025-10-25,TEAM,0.0,1610612754.0,Indiana Pacers
2025-10-25,TEAM,0.5,1610612755.0,Philadelphia 76ers
2025-10-25,TEAM,0.5,1610612766.0,Charlotte Hornets
2025-10-26,TEAM,0.6666666666666666,1610612746.0,LA Clippers
2025-10-26,TEAM,0.3333333333333333,1610612757.0,Portland Trail Blazers
2025-10-26,TEAM,0.3333333333333333,1610612765.0,Detroit Pistons
2025-10-26,TEAM,0.3333333333333333,1610612738.0,Boston Celtics
2025-10-26,TEAM,1.0,1610612758.0,Sacramento Kings
2025-10-26,TEAM,0.3333333333333333,1610612747.0,Los Angeles Lakers
2025-10-26,TEAM,0.3333333333333333,1610612742.0,Dallas Mavericks
2025-10-26,TEAM,0.6666666666666666,1610612761.0,Toronto Raptors
2025-10-26,TEAM,0.6666666666666666,1610612739.0,Cleveland Cavaliers
2025-10-26,TEAM,1.0,1610612749.0,Milwaukee Bucks
2025-10-26,TEAM,0.3333333333333333,1610612748.0,Miami Heat
2025-10-26,TEAM,0.3333333333333333,1610612752.0,New York Knicks
2025-10-26,TEAM,0.6666666666666666,1610612759.0,San Antonio Spurs
2025-10-26,TEAM,0.6666666666666666,1610612751.0,Brooklyn Nets
2025-10-26,TEAM,0.3333333333333333,1610612750.0,Minnesota Timberwolves
2025-10-26,TEAM,0.3333333333333333,1610612754.0,Indiana Pacers
2025-10-26,TEAM,0.3333333333333333,1610612764.0,Washington Wizards
2025-10-26,TEAM,0.3333333333333333,1610612766.0,Charlotte Hornets
2025-10-27,TEAM,0.5,1610612742.0,Dallas Mavericks
2025-10-27,TEAM,0.75,1610612760.0,Oklahoma City Thunder
2025-10-27,TEAM,0.75,1610612759.0,San Antonio Spurs
2025-10-27,TEAM,0.75,1610612761.0,Toronto Raptors
2025-10-27,TEAM,0.3333333333333333,1610612762.0,Utah Jazz
2025-10-27,TEAM,0.75,1610612756.0,Phoenix Suns
2025-10-27,TEAM,1.0,1610612740.0,New Orleans Pelicans
2025-10-27,TEAM,0.5,1610612738.0,Boston Celtics
2025-10-27,TEAM,0.25,1610612744.0,Golden State Warriors
2025-10-27,TEAM,0.5,1610612763.0,Memphis Grizzlies
2025-10-27,TEAM,0.5,1610612765.0,Detroit Pistons
2025-10-27,TEAM,0.75,1610612739.0,Cleveland Cavaliers
2025-10-27,TEAM,0.3333333333333333,1610612755.0,Philadelphia 76ers
2025-10-27,TEAM,0.5,1610612753.0,Orlando Magic
2025-10-27,TEAM,0.25,1610612750.0,Minnesota Timberwolves
2025-10-27,TEAM,0.3333333333333333,1610612743.0,Denver Nuggets
2025-10-27,TEAM,0.6666666666666666,1610612745.0,Houston Rockets
2025-10-27,TEAM,0.75,1610612751.0,Brooklyn Nets
2025-10-27,TEAM,1.0,1610612741.0,Chicago Bulls
2025-10-27,TEAM,0.5,1610612737.0,Atlanta Hawks
2025-10-27,TEAM,0.25,1610612747.0,Los Angeles Lakers
2025-10-27,TEAM,0.25,1610612757.0,Portland Trail Blazers
2025-10-28,TEAM,0.5,1610612764.0,Washington Wizards
2025-10-28,TEAM,0.5,1610612755.0,Philadelphia 76ers
2025-10-28,TEAM,0.8,1610612760.0,Oklahoma City Thunder
2025-10-28,TEAM,1.0,1610612758.0,Sacramento Kings
2025-10-28,TEAM,0.5,1610612748.0,Miami Heat
2025-10-28,TEAM,0.5,1610612766.0,Charlotte Hornets
2025-10-28,TEAM,1.0,1610612749.0,Milwaukee Bucks
2025-10-28,TEAM,0.5,1610612752.0,New York Knicks
2025-10-28,TEAM,0.2,1610612744.0,Golden State Warriors
2025-10-28,TEAM,0.5,1610612746.0,LA Clippers
2025-10-29,TEAM,0.25,1610612762.0,Utah Jazz
2025-10-29,TEAM,0.2,1610612757.0,Portland Trail Blazers
2025-10-29,TEAM,0.4,1610612765.0,Detroit Pistons
2025-10-29,TEAM,0.4,1610612753.0,Orlando Magic
2025-10-29,TEAM,0.8,1610612756.0,Phoenix Suns
2025-10-29,TEAM,0.6,1610612763.0,Memphis Grizzlies
2025-10-29,TEAM,0.6,1610612742.0,Dallas Mavericks
2025-10-29,TEAM,0.5,1610612754.0,Indiana Pacers
2025-10-29,TEAM,1.0,1610612741.0,Chicago Bulls
2025-10-29,TEAM,1.0,1610612758.0,Sacramento Kings
2025-10-29,TEAM,0.2,1610612750.0,Minnesota Timberwolves
2025-10-29,TEAM,0.2,1610612747.0,Los Angeles Lakers
2025-10-29,TEAM,0.8,1610612751.0,Brooklyn Nets
2025-10-29,TEAM,0.6,1610612737.0,Atlanta Hawks
2025-10-29,TEAM,0.6,1610612761.0,Toronto Raptors
2025-10-29,TEAM,0.5,1610612745.0,Houston Rockets
2025-10-29,TEAM,0.6,1610612738.0,Boston Celtics
2025-10-29,TEAM,0.8,1610612739.0,Cleveland Cavaliers
2025-10-29,TEAM,0.5,1610612743.0,Denver Nuggets
2025-10-29,TEAM,1.0,1610612740.0,New Orleans Pelicans
2025-10-30,TEAM,0.6,1610612766.0,Charlotte Hornets
2025-10-30,TEAM,0.5,1610612753.0,Orlando Magic
2025-10-30,TEAM,1.0,1610612749.0,Milwaukee Bucks
2025-10-30,TEAM,0.3333333333333333,1610612744.0,Golden State Warriors
2025-10-30,TEAM,0.8333333333333334,1610612760.0,Oklahoma City Thunder
2025-10-30,TEAM,0.6,1610612764.0,Washington Wizards
2025-10-30,TEAM,0.8,1610612759.0,San Antonio Spurs
2025-10-30,TEAM,0.6,1610612748.0,Miami Heat
2025-10-31,TEAM,0.4,1610612754.0,Indiana Pacers
2025-10-31,TEAM,0.5,1610612737.0,Atlanta Hawks
2025-10-31,TEAM,0.6,1610612755.0,Philadelphia 76ers
2025-10-31,TEAM,0.6666666666666666,1610612738.0,Boston Celtics
2025-10-31,TEAM,0.8333333333333334,1610612756.0,Phoenix Suns
2025-10-31,TEAM,0.4,1610612762.0,Utah Jazz
2025-10-31,TEAM,0.6666666666666666,1610612739.0,Cleveland Cavaliers
2025-10-31,TEAM,0.5,1610612761.0,Toronto Raptors
2025-10-31,TEAM,1.0,1610612741.0,Chicago Bulls
2025-10-31,TEAM,0.6,1610612752.0,New York Knicks
2025-10-31,TEAM,0.6,1610612746.0,LA Clippers
2025-10-31,TEAM,1.0,1610612740.0,New Orleans Pelicans
2025-10-31,TEAM,0.16666666666666666,1610612757.0,Portland Trail Blazers
2025-10-31,TEAM,0.4,1610612743.0,Denver Nuggets
2025-10-31,TEAM,0.6666666666666666,1610612763.0,Memphis Grizzlies
2025-10-31,TEAM,0.3333333333333333,1610612747.0,Los Angeles Lakers
2025-11-01,TEAM,0.5714285714285714,1610612738.0,Boston Celtics
2025-11-01,TEAM,0.4,1610612745.0,Houston Rockets
2025-11-01,TEAM,0.8333333333333334,1610612749.0,Milwaukee Bucks
2025-11-01,TEAM,0.8333333333333334,1610612758.0,Sacramento Kings
2025-11-01,TEAM,0.3333333333333333,1610612754.0,Indiana Pacers
2025-11-01,TEAM,0.2857142857142857,1610612744.0,Golden State Warriors
2025-11-01,TEAM,0.6666666666666666,1610612764.0,Washington Wizards
2025-11-01,TEAM,0.5714285714285714,1610612753.0,Orlando Magic
2025-11-01,TEAM,0.6666666666666666,1610612766.0,Charlotte Hornets
2025-11-01,TEAM,0.3333333333333333,1610612750.0,Minnesota Timberwolves
2025-11-02,TEAM,0.8571428571428571,1610612760.0,Oklahoma City Thunder
2025-11-02,TEAM,1.0,1610612740.0,New Orleans Pelicans
2025-11-02,TEAM,0.5,1610612752.0,New York Knicks
2025-11-02,TEAM,0.8333333333333334,1610612741.0,Chicago Bulls
2025-11-02,TEAM,0.7142857142857143,1610612756.0,Phoenix Suns
2025-11-02,TEAM,0.6666666666666666,1610612759.0,San Antonio Spurs
2025-11-02,TEAM,0.7142857142857143,1610612766.0,Charlotte Hornets
2025-11-02,TEAM,0.5,1610612762.0,Utah Jazz
2025-11-02,TEAM,0.42857142857142855,1610612747.0,Los Angeles Lakers
2025-11-02,TEAM,0.6666666666666666,1610612748.0,Miami Heat
2025-11-02,TEAM,0.5714285714285714,1610612761.0,Toronto Raptors
2025-11-02,TEAM,0.7142857142857143,1610612763.0,Memphis Grizzlies
2025-11-02,TEAM,0.5714285714285714,1610612739.0,Cleveland Cavaliers
2025-11-02,TEAM,0.42857142857142855,1610612737.0,Atlanta Hawks
2025-11-02,TEAM,0.8333333333333334,1610612751.0,Brooklyn Nets
2025-11-02,TEAM,0.6666666666666666,1610612755.0,Philadelphia 76ers
2025-11-03,TEAM,0.5,1610612743.0,Denver Nuggets
2025-11-03,TEAM,0.8571428571428571,1610612758.0,Sacramento Kings
2025-11-03,TEAM,0.42857142857142855,1610612754.0,Indiana Pacers
2025-11-03,TEAM,0.8571428571428571,1610612749.0,Milwaukee Bucks
2025-11-03,TEAM,0.5,1610612738.0,Boston Celtics
2025-11-03,TEAM,0.42857142857142855,1610612762.0,Utah Jazz
2025-11-03,TEAM,0.8571428571428571,1610612751.0,Brooklyn Nets
2025-11-03,TEAM,0.42857142857142855,1610612750.0,Minnesota Timberwolves
2025-11-03,TEAM,0.5,1610612746.0,LA Clippers
2025-11-03,TEAM,0.5714285714285714,1610612748.0,Miami Heat
2025-11-03,TEAM,0.14285714285714285,1610612757.0,Portland Trail Blazers
2025-11-03,TEAM,0.375,1610612747.0,Los Angeles Lakers
2025-11-03,TEAM,0.5714285714285714,1610612752.0,New York Knicks
2025-11-03,TEAM,0.7142857142857143,1610612764.0,Washington Wizards
2025-11-03,TEAM,0.5,1610612745.0,Houston Rockets
2025-11-03,TEAM,0.6666666666666666,1610612742.0,Dallas Mavericks
2025-11-03,TEAM,0.625,1610612763.0,Memphis Grizzlies
2025-11-03,TEAM,0.3333333333333333,1610612765.0,Detroit Pistons
2025-10-21,OVERALL,0.5,,
2025-10-21,HOME_ROLE,0.5,,
2025-10-21,AWAY_ROLE,0.5,,
2025-10-21,OVERALL_DAILY,0.5,,
2025-10-22,OVERALL,0.42857142857142855,,
2025-10-22,HOME_ROLE,0.42857142857142855,,
2025-10-22,AWAY_ROLE,0.42857142857142855,,
2025-10-22,OVERALL_DAILY,0.4166666666666667,,
2025-10-23,OVERALL,0.375,,
2025-10-23,HOME_ROLE,0.375,,
2025-10-23,AWAY_ROLE,0.375,,
2025-10-23,OVERALL_DAILY,0.0,,
2025-10-24,OVERALL,0.42857142857142855,,
2025-10-24,HOME_ROLE,0.42857142857142855,,
2025-10-24,AWAY_ROLE,0.42857142857142855,,
2025-10-24,OVERALL_DAILY,0.5,,
2025-10-25,OVERALL,0.48484848484848486,,
2025-10-25,HOME_ROLE,0.48484848484848486,,
2025-10-25,AWAY_ROLE,0.48484848484848486,,
2025-10-25,OVERALL_DAILY,0.8,,
2025-10-26,OVERALL,0.5238095238095238,,
2025-10-26,HOME_ROLE,0.5238095238095238,,
2025-10-26,AWAY_ROLE,0.5238095238095238,,
2025-10-26,OVERALL_DAILY,0.6666666666666666,,
2025-10-27,OVERALL,0.5471698113207547,,
2025-10-27,HOME_ROLE,0.5471698113207547,,
2025-10-27,AWAY_ROLE,0.5471698113207547,,
2025-10-27,OVERALL_DAILY,0.6363636363636364,,
2025-10-28,OVERALL,0.5689655172413793,,
2025-10-28,HOME_ROLE,0.5689655172413793,,
2025-10-28,AWAY_ROLE,0.5689655172413793,,
2025-10-28,OVERALL_DAILY,0.8,,
2025-10-29,OVERALL,0.5735294117647058,,
2025-10-29,HOME_ROLE,0.5735294117647058,,
2025-10-29,AWAY_ROLE,0.5735294117647058,,
2025-10-29,OVERALL_DAILY,0.6,,
2025-10-30,OVERALL,0.5972222222222222,,
2025-10-30,HOME_ROLE,0.5972222222222222,,
2025-10-30,AWAY_ROLE,0.5972222222222222,,
2025-10-30,OVERALL_DAILY,1.0,,
2025-10-31,OVERALL,0.6,,
2025-10-31,HOME_ROLE,0.6,,
2025-10-31,AWAY_ROLE,0.6,,
2025-10-31,OVERALL_DAILY,0.625,,
2025-11-01,OVERALL,0.5882352941176471,,
2025-11-01,HOME_ROLE,0.5882352941176471,,
2025-11-01,AWAY_ROLE,0.5882352941176471,,
2025-11-01,OVERALL_DAILY,0.4,,
2025-11-02,OVERALL,0.5913978494623656,,
2025-11-02,HOME_ROLE,0.5913978494623656,,
2025-11-02,AWAY_ROLE,0.5913978494623656,,
2025-11-02,OVERALL_DAILY,0.625,,
2025-11-03,OVERALL,0.5882352941176471,,
2025-11-03,HOME_ROLE,0.5882352941176471,,
2025-11-03,AWAY_ROLE,0.5882352941176471,,
2025-11-03,OVERALL_DAILY,0.5555555555555556,,
2025-10-21,OVERALL_7_DAY_AVG,0.5,,
2025-10-22,OVERALL_7_DAY_AVG,0.4166666666666667,,
2025-10-23,OVERALL_7_DAY_AVG,0.0,,
2025-10-24,OVERALL_7_DAY_AVG,0.5,,
2025-10-25,OVERALL_7_DAY_AVG,0.8,,
2025-10-26,OVERALL_7_DAY_AVG,0.6666666666666666,,
2025-10-27,OVERALL_7_DAY_AVG,0.6363636363636364,,
2025-10-28,OVERALL_7_DAY_AVG,0.8,,
2025-10-29,OVERALL_7_DAY_AVG,0.6,,
2025-10-30,OVERALL_7_DAY_AVG,1.0,,
2025-10-31,OVERALL_7_DAY_AVG,0.625,,
2025-11-01,OVERALL_7_DAY_AVG,0.4,,
2025-11-02,OVERALL_7_DAY_AVG,0.625,,
2025-11-03,OVERALL_7_DAY_AVG,0.5555555555555556,,
